input_file=mitdb_213_mlii_10s_delta2_var.bin input_len=3601
idx exp src rx src_match rx_match ascii
2784 05 05 05 1 1 .
2785 05 05 05 1 1 .
2786 07 07 07 1 1 .
2787 01 01 01 1 1 .
2788 03 03 03 1 1 .
2789 01 01 01 1 1 .
2790 04 04 04 1 1 .
2791 01 01 01 1 1 .
2792 02 02 02 1 1 .
2793 03 03 03 1 1 .
2794 00 00 00 1 1 .
2795 03 03 03 1 1 .
2796 02 02 02 1 1 .
2797 0a 0a 0a 1 1 .
2798 08 08 08 1 1 .
2799 10 10 10 1 1 .
2800 09 09 09 1 1 .
2801 02 02 02 1 1 .
2802 03 03 03 1 1 .
2803 03 03 03 1 1 .
2804 01 01 01 1 1 .
2805 01 01 01 1 1 .
2806 04 04 04 1 1 .
2807 08 08 08 1 1 .
2808 05 05 05 1 1 .
2809 01 01 01 1 1 .
2810 04 04 04 1 1 .
2811 00 00 00 1 1 .
2812 03 03 03 1 1 .
2813 02 02 02 1 1 .
2814 00 00 00 1 1 .
2815 04 04 04 1 1 .
2816 01 01 01 1 1 .
2817 04 04 04 1 1 .
2818 0b 0b 0b 1 1 .
2819 00 00 00 1 1 .
2820 05 05 05 1 1 .
2821 00 00 00 1 1 .
2822 0c 0c 0c 1 1 .
2823 0c 0c 0c 1 1 .
2824 16 16 16 1 1 .
2825 18 18 18 1 1 .
2826 16 16 16 1 1 .
2827 10 10 10 1 1 .
2828 16 16 16 1 1 .
2829 0e 0e 0e 1 1 .
2830 0a 0a 0a 1 1 .
2831 08 08 08 1 1 .
2832 15 15 15 1 1 .
2833 2f 2f 2f 1 1 /
2834 41 41 41 1 1 A
2835 4f 4f 4f 1 1 O
2836 37 37 37 1 1 7
2837 27 27 27 1 1 '
2838 11 11 11 1 1 .
2839 01 01 01 1 1 .
2840 10 10 10 1 1 .
2841 0c 0c 0c 1 1 .
2842 1a 1a 1a 1 1 .
2843 26 26 26 1 1 &
2844 24 24 24 1 1 $
2845 2c 2c 2c 1 1 ,
2846 26 26 26 1 1 &
2847 1a 1a 1a 1 1 .
2848 08 08 08 1 1 .
2849 0d 0d 0d 1 1 .
2850 11 11 11 1 1 .
2851 15 15 15 1 1 .
2852 15 15 15 1 1 .
2853 07 07 07 1 1 .
2854 06 06 06 1 1 .
2855 02 02 02 1 1 .
2856 00 00 00 1 1 .
2857 10 10 10 1 1 .
2858 03 03 03 1 1 .
2859 06 06 06 1 1 .
2860 05 05 05 1 1 .
2861 04 04 04 1 1 .
2862 09 09 09 1 1 .
2863 08 08 08 1 1 .
2864 00 00 00 1 1 .
2865 01 01 01 1 1 .
2866 01 01 01 1 1 .
2867 01 01 01 1 1 .
2868 00 00 00 1 1 .
2869 01 01 01 1 1 .
2870 04 04 04 1 1 .
2871 04 04 04 1 1 .
2872 0a 0a 0a 1 1 .
2873 09 09 09 1 1 .
2874 02 02 02 1 1 .
2875 02 02 02 1 1 .
2876 03 03 03 1 1 .
2877 03 03 03 1 1 .
2878 02 02 02 1 1 .
2879 06 06 06 1 1 .
2880 01 01 01 1 1 .
2881 08 08 08 1 1 .
2882 03 03 03 1 1 .
2883 03 03 03 1 1 .
2884 08 08 08 1 1 .
2885 00 00 00 1 1 .
2886 04 04 04 1 1 .
2887 00 00 00 1 1 .
2888 06 06 06 1 1 .
2889 07 07 07 1 1 .
2890 03 03 03 1 1 .
2891 02 02 02 1 1 .
2892 00 00 00 1 1 .
2893 02 02 02 1 1 .
2894 01 01 01 1 1 .
2895 0a 0a 0a 1 1 .
2896 04 04 04 1 1 .
2897 02 02 02 1 1 .
2898 09 09 09 1 1 .
2899 06 06 06 1 1 .
2900 05 05 05 1 1 .
2901 02 02 02 1 1 .
2902 04 04 04 1 1 .
2903 07 07 07 1 1 .
2904 04 04 04 1 1 .
2905 02 02 02 1 1 .
2906 09 09 09 1 1 .
2907 00 00 00 1 1 .
2908 02 02 02 1 1 .
2909 08 08 08 1 1 .
2910 01 01 01 1 1 .
2911 02 02 02 1 1 .
2912 03 03 03 1 1 .
2913 03 03 03 1 1 .
2914 03 03 03 1 1 .
2915 01 01 01 1 1 .
2916 03 03 03 1 1 .
2917 06 06 06 1 1 .
2918 09 09 09 1 1 .
2919 06 06 06 1 1 .
2920 02 02 02 1 1 .
2921 0b 0b 0b 1 1 .
2922 08 08 08 1 1 .
2923 01 01 01 1 1 .
2924 05 05 05 1 1 .
2925 02 02 02 1 1 .
2926 03 03 03 1 1 .
2927 02 02 02 1 1 .
2928 00 00 00 1 1 .
2929 0b 0b 0b 1 1 .
2930 06 06 06 1 1 .
2931 08 08 08 1 1 .
2932 05 05 05 1 1 .
2933 0a 0a 0a 1 1 .
2934 03 03 03 1 1 .
2935 03 03 03 1 1 .
2936 00 00 00 1 1 .
2937 01 01 01 1 1 .
2938 00 00 00 1 1 .
2939 00 00 00 1 1 .
2940 08 08 08 1 1 .
2941 09 09 09 1 1 .
2942 04 04 04 1 1 .
2943 00 00 00 1 1 .
2944 05 05 05 1 1 .
2945 01 01 01 1 1 .
2946 02 02 02 1 1 .
2947 06 06 06 1 1 .
2948 06 06 06 1 1 .
2949 01 01 01 1 1 .
2950 05 05 05 1 1 .
2951 02 02 02 1 1 .
2952 03 03 03 1 1 .
2953 00 00 00 1 1 .
2954 02 02 02 1 1 .
2955 0a 0a 0a 1 1 .
2956 00 00 00 1 1 .
2957 06 06 06 1 1 .
2958 01 01 01 1 1 .
2959 02 02 02 1 1 .
2960 05 05 05 1 1 .
2961 05 05 05 1 1 .
2962 04 04 04 1 1 .
2963 08 08 08 1 1 .
2964 01 01 01 1 1 .
2965 08 08 08 1 1 .
2966 02 02 02 1 1 .
2967 02 02 02 1 1 .
2968 01 01 01 1 1 .
2969 01 01 01 1 1 .
2970 02 02 02 1 1 .
2971 0b 0b 0b 1 1 .
2972 0c 0c 0c 1 1 .
2973 07 07 07 1 1 .
2974 04 04 04 1 1 .
2975 03 03 03 1 1 .
2976 07 07 07 1 1 .
2977 04 04 04 1 1 .
2978 09 09 09 1 1 .
2979 01 01 01 1 1 .
2980 02 02 02 1 1 .
2981 03 03 03 1 1 .
2982 05 05 05 1 1 .
2983 05 05 05 1 1 .
2984 00 00 00 1 1 .
2985 02 02 02 1 1 .
2986 00 00 00 1 1 .
2987 0a 0a 0a 1 1 .
2988 08 08 08 1 1 .
2989 0c 0c 0c 1 1 .
2990 01 01 01 1 1 .
2991 05 05 05 1 1 .
2992 01 01 01 1 1 .
2993 00 00 00 1 1 .
2994 07 07 07 1 1 .
2995 0a 0a 0a 1 1 .
2996 00 00 00 1 1 .
2997 06 06 06 1 1 .
2998 05 05 05 1 1 .
2999 04 04 04 1 1 .
3000 05 05 05 1 1 .
3001 03 03 03 1 1 .
3002 06 06 06 1 1 .
3003 08 08 08 1 1 .
3004 0b 0b 0b 1 1 .
3005 08 08 08 1 1 .
3006 01 01 01 1 1 .
3007 03 03 03 1 1 .
3008 03 03 03 1 1 .
3009 03 03 03 1 1 .
3010 00 00 00 1 1 .
3011 0c 0c 0c 1 1 .
3012 06 06 06 1 1 .
3013 14 14 14 1 1 .
3014 1e 1e 1e 1 1 .
3015 14 14 14 1 1 .
3016 16 16 16 1 1 .
3017 14 14 14 1 1 .
3018 10 10 10 1 1 .
3019 12 12 12 1 1 .
3020 09 09 09 1 1 .
3021 17 17 17 1 1 .
3022 43 43 43 1 1 C
3023 51 51 51 1 1 Q
3024 55 55 55 1 1 U
3025 2f 2f 2f 1 1 /
3026 13 13 13 1 1 .
3027 09 09 09 1 1 .
3028 20 20 20 1 1  
3029 14 14 14 1 1 .
3030 20 20 20 1 1  
3031 1a 1a 1a 1 1 .
3032 18 18 18 1 1 .
3033 16 16 16 1 1 .
3034 28 28 28 1 1 (
3035 1e 1e 1e 1 1 .
3036 14 14 14 1 1 .
3037 00 00 00 1 1 .
3038 0b 0b 0b 1 1 .
3039 11 11 11 1 1 .
3040 15 15 15 1 1 .
3041 09 09 09 1 1 .
3042 03 03 03 1 1 .
3043 04 04 04 1 1 .
3044 06 06 06 1 1 .
3045 01 01 01 1 1 .
3046 02 02 02 1 1 .
3047 00 00 00 1 1 .
3048 02 02 02 1 1 .
3049 01 01 01 1 1 .
3050 03 03 03 1 1 .
3051 10 10 10 1 1 .
3052 05 05 05 1 1 .
3053 03 03 03 1 1 .
3054 00 00 00 1 1 .
3055 03 03 03 1 1 .
3056 04 04 04 1 1 .
3057 05 05 05 1 1 .
3058 06 06 06 1 1 .
3059 06 06 06 1 1 .
3060 02 02 02 1 1 .
3061 09 09 09 1 1 .
3062 06 06 06 1 1 .
3063 01 01 01 1 1 .
3064 02 02 02 1 1 .
3065 03 03 03 1 1 .
3066 0c 0c 0c 1 1 .
3067 00 00 00 1 1 .
3068 04 04 04 1 1 .
3069 05 05 05 1 1 .
3070 03 03 03 1 1 .
3071 03 03 03 1 1 .
3072 02 02 02 1 1 .
3073 00 00 00 1 1 .
3074 08 08 08 1 1 .
3075 02 02 02 1 1 .
3076 02 02 02 1 1 .
3077 01 01 01 1 1 .
3078 05 05 05 1 1 .
3079 04 04 04 1 1 .
3080 04 04 04 1 1 .
3081 05 05 05 1 1 .
3082 06 06 06 1 1 .
3083 00 00 00 1 1 .
3084 04 04 04 1 1 .
3085 00 00 00 1 1 .
3086 03 03 03 1 1 .
3087 03 03 03 1 1 .
3088 02 02 02 1 1 .
3089 00 00 00 1 1 .
3090 02 02 02 1 1 .
3091 0a 0a 0a 1 1 .
3092 05 05 05 1 1 .
3093 04 04 04 1 1 .
3094 01 01 01 1 1 .
3095 09 09 09 1 1 .
3096 03 03 03 1 1 .
3097 02 02 02 1 1 .
3098 02 02 02 1 1 .
3099 06 06 06 1 1 .
3100 00 00 00 1 1 .
3101 03 03 03 1 1 .
3102 01 01 01 1 1 .
3103 00 00 00 1 1 .
3104 01 01 01 1 1 .
3105 04 04 04 1 1 .
3106 05 05 05 1 1 .
3107 02 02 02 1 1 .
3108 03 03 03 1 1 .
3109 00 00 00 1 1 .
3110 09 09 09 1 1 .
3111 03 03 03 1 1 .
3112 02 02 02 1 1 .
3113 04 04 04 1 1 .
3114 00 00 00 1 1 .
3115 00 00 00 1 1 .
3116 08 08 08 1 1 .
3117 01 01 01 1 1 .
3118 07 07 07 1 1 .
3119 00 00 00 1 1 .
3120 07 07 07 1 1 .
3121 04 04 04 1 1 .
3122 05 05 05 1 1 .
3123 02 02 02 1 1 .
3124 08 08 08 1 1 .
3125 00 00 00 1 1 .
3126 06 06 06 1 1 .
3127 09 09 09 1 1 .
3128 00 00 00 1 1 .
3129 01 01 01 1 1 .
3130 01 01 01 1 1 .
3131 06 06 06 1 1 .
3132 03 03 03 1 1 .
3133 06 06 06 1 1 .
3134 0b 0b 0b 1 1 .
3135 0e 0e 0e 1 1 .
3136 09 09 09 1 1 .
3137 06 06 06 1 1 .
3138 07 07 07 1 1 .
3139 14 14 14 1 1 .
3140 0d 0d 0d 1 1 .
3141 03 03 03 1 1 .
3142 06 06 06 1 1 .
3143 05 05 05 1 1 .
3144 00 00 00 1 1 .
3145 02 02 02 1 1 .
3146 0c 0c 0c 1 1 .
3147 03 03 03 1 1 .
3148 04 04 04 1 1 .
3149 00 00 00 1 1 .
3150 04 04 04 1 1 .
3151 09 09 09 1 1 .
3152 06 06 06 1 1 .
3153 05 05 05 1 1 .
3154 02 02 02 1 1 .
3155 01 01 01 1 1 .
3156 02 02 02 1 1 .
3157 02 02 02 1 1 .
3158 06 06 06 1 1 .
3159 08 08 08 1 1 .
3160 04 04 04 1 1 .
3161 02 02 02 1 1 .
3162 02 02 02 1 1 .
3163 00 00 00 1 1 .
3164 03 03 03 1 1 .
3165 0b 0b 0b 1 1 .
3166 00 00 00 1 1 .
3167 04 04 04 1 1 .
3168 07 07 07 1 1 .
3169 04 04 04 1 1 .
3170 06 06 06 1 1 .
3171 06 06 06 1 1 .
3172 07 07 07 1 1 .
3173 03 03 03 1 1 .
3174 05 05 05 1 1 .
3175 07 07 07 1 1 .
3176 07 07 07 1 1 .
3177 01 01 01 1 1 .
3178 07 07 07 1 1 .
3179 06 06 06 1 1 .
3180 02 02 02 1 1 .
3181 02 02 02 1 1 .
3182 06 06 06 1 1 .
3183 02 02 02 1 1 .
3184 02 02 02 1 1 .
3185 01 01 01 1 1 .
3186 0e 0e 0e 1 1 .
3187 01 01 01 1 1 .
3188 00 00 00 1 1 .
3189 03 03 03 1 1 .
3190 03 03 03 1 1 .
3191 0c 0c 0c 1 1 .
3192 0b 0b 0b 1 1 .
3193 08 08 08 1 1 .
3194 05 05 05 1 1 .
3195 02 02 02 1 1 .
3196 06 06 06 1 1 .
3197 00 00 00 1 1 .
3198 00 00 00 1 1 .
3199 02 02 02 1 1 .
3200 09 09 09 1 1 .
3201 0a 0a 0a 1 1 .
3202 0d 0d 0d 1 1 .
3203 06 06 06 1 1 .
3204 02 02 02 1 1 .
3205 00 00 00 1 1 .
3206 09 09 09 1 1 .
3207 06 06 06 1 1 .
3208 09 09 09 1 1 .
3209 08 08 08 1 1 .
3210 06 06 06 1 1 .
3211 1a 1a 1a 1 1 .
3212 18 18 18 1 1 .
3213 24 24 24 1 1 $
3214 18 18 18 1 1 .
3215 22 22 22 1 1 "
3216 08 08 08 1 1 .
3217 0e 0e 0e 1 1 .
3218 0b 0b 0b 1 1 .
3219 1b 1b 1b 1 1 .
3220 3f 3f 3f 1 1 ?
3221 4f 4f 4f 1 1 O
3222 4f 4f 4f 1 1 O
3223 2b 2b 2b 1 1 +
3224 21 21 21 1 1 !
3225 09 09 09 1 1 .
3226 04 04 04 1 1 .
3227 0e 0e 0e 1 1 .
3228 0e 0e 0e 1 1 .
3229 1c 1c 1c 1 1 .
3230 24 24 24 1 1 $
3231 3a 3a 3a 1 1 :
3232 24 24 24 1 1 $
3233 2c 2c 2c 1 1 ,
3234 0a 0a 0a 1 1 .
3235 03 03 03 1 1 .
3236 0f 0f 0f 1 1 .
3237 0b 0b 0b 1 1 .
3238 1b 1b 1b 1 1 .
3239 09 09 09 1 1 .
3240 01 01 01 1 1 .
3241 07 07 07 1 1 .
3242 0c 0c 0c 1 1 .
3243 08 08 08 1 1 .
3244 04 04 04 1 1 .
3245 08 08 08 1 1 .
3246 07 07 07 1 1 .
3247 03 03 03 1 1 .
3248 03 03 03 1 1 .
3249 01 01 01 1 1 .
3250 01 01 01 1 1 .
3251 06 06 06 1 1 .
3252 02 02 02 1 1 .
3253 04 04 04 1 1 .
3254 05 05 05 1 1 .
3255 04 04 04 1 1 .
3256 03 03 03 1 1 .
3257 08 08 08 1 1 .
3258 00 00 00 1 1 .
3259 08 08 08 1 1 .
3260 03 03 03 1 1 .
3261 01 01 01 1 1 .
3262 07 07 07 1 1 .
3263 02 02 02 1 1 .
3264 03 03 03 1 1 .
3265 04 04 04 1 1 .
3266 08 08 08 1 1 .
3267 03 03 03 1 1 .
3268 06 06 06 1 1 .
3269 00 00 00 1 1 .
3270 00 00 00 1 1 .
3271 00 00 00 1 1 .
3272 03 03 03 1 1 .
3273 06 06 06 1 1 .
3274 01 01 01 1 1 .
3275 02 02 02 1 1 .
3276 02 02 02 1 1 .
3277 05 05 05 1 1 .
3278 01 01 01 1 1 .
3279 02 02 02 1 1 .
3280 04 04 04 1 1 .
3281 04 04 04 1 1 .
3282 04 04 04 1 1 .
3283 01 01 01 1 1 .
3284 00 00 00 1 1 .
3285 00 00 00 1 1 .
3286 07 07 07 1 1 .
3287 00 00 00 1 1 .
3288 06 06 06 1 1 .
3289 01 01 01 1 1 .
3290 04 04 04 1 1 .
3291 00 00 00 1 1 .
3292 01 01 01 1 1 .
3293 07 07 07 1 1 .
3294 01 01 01 1 1 .
3295 0e 0e 0e 1 1 .
3296 07 07 07 1 1 .
3297 04 04 04 1 1 .
3298 07 07 07 1 1 .
3299 00 00 00 1 1 .
3300 00 00 00 1 1 .
3301 07 07 07 1 1 .
3302 08 08 08 1 1 .
3303 01 01 01 1 1 .
3304 00 00 00 1 1 .
3305 02 02 02 1 1 .
3306 02 02 02 1 1 .
3307 05 05 05 1 1 .
3308 07 07 07 1 1 .
3309 03 03 03 1 1 .
3310 01 01 01 1 1 .
3311 01 01 01 1 1 .
3312 04 04 04 1 1 .
3313 06 06 06 1 1 .
3314 03 03 03 1 1 .
3315 02 02 02 1 1 .
3316 07 07 07 1 1 .
3317 02 02 02 1 1 .
3318 06 06 06 1 1 .
3319 07 07 07 1 1 .
3320 04 04 04 1 1 .
3321 04 04 04 1 1 .
3322 03 03 03 1 1 .
3323 01 01 01 1 1 .
3324 07 07 07 1 1 .
3325 04 04 04 1 1 .
3326 03 03 03 1 1 .
3327 0e 0e 0e 1 1 .
3328 05 05 05 1 1 .
3329 06 06 06 1 1 .
3330 01 01 01 1 1 .
3331 01 01 01 1 1 .
3332 00 00 00 1 1 .
3333 07 07 07 1 1 .
3334 06 06 06 1 1 .
3335 03 03 03 1 1 .
3336 06 06 06 1 1 .
3337 01 01 01 1 1 .
3338 06 06 06 1 1 .
3339 01 01 01 1 1 .
3340 0a 0a 0a 1 1 .
3341 03 03 03 1 1 .
3342 05 05 05 1 1 .
3343 04 04 04 1 1 .
3344 08 08 08 1 1 .
3345 05 05 05 1 1 .
3346 04 04 04 1 1 .
3347 07 07 07 1 1 .
3348 02 02 02 1 1 .
3349 01 01 01 1 1 .
3350 04 04 04 1 1 .
3351 0a 0a 0a 1 1 .
3352 04 04 04 1 1 .
3353 06 06 06 1 1 .
3354 01 01 01 1 1 .
3355 01 01 01 1 1 .
3356 03 03 03 1 1 .
3357 05 05 05 1 1 .
3358 03 03 03 1 1 .
3359 06 06 06 1 1 .
3360 00 00 00 1 1 .
3361 01 01 01 1 1 .
3362 00 00 00 1 1 .
3363 03 03 03 1 1 .
3364 01 01 01 1 1 .
3365 03 03 03 1 1 .
3366 03 03 03 1 1 .
3367 07 07 07 1 1 .
3368 01 01 01 1 1 .
3369 00 00 00 1 1 .
3370 01 01 01 1 1 .
3371 05 05 05 1 1 .
3372 04 04 04 1 1 .
3373 06 06 06 1 1 .
3374 00 00 00 1 1 .
3375 08 08 08 1 1 .
3376 0e 0e 0e 1 1 .
3377 04 04 04 1 1 .
3378 09 09 09 1 1 .
3379 01 01 01 1 1 .
3380 03 03 03 1 1 .
3381 00 00 00 1 1 .
3382 04 04 04 1 1 .
3383 00 00 00 1 1 .
3384 00 00 00 1 1 .
3385 04 04 04 1 1 .
3386 07 07 07 1 1 .
3387 06 06 06 1 1 .
3388 01 01 01 1 1 .
3389 02 02 02 1 1 .
3390 0c 0c 0c 1 1 .
3391 09 09 09 1 1 .
3392 04 04 04 1 1 .
3393 00 00 00 1 1 .
3394 09 09 09 1 1 .
3395 05 05 05 1 1 .
3396 05 05 05 1 1 .
3397 04 04 04 1 1 .
3398 02 02 02 1 1 .
3399 18 18 18 1 1 .
3400 12 12 12 1 1 .
3401 14 14 14 1 1 .
3402 22 22 22 1 1 "
3403 0e 0e 0e 1 1 .
3404 26 26 26 1 1 &
3405 08 08 08 1 1 .
3406 0e 0e 0e 1 1 .
3407 05 05 05 1 1 .
3408 1b 1b 1b 1 1 .
3409 39 39 39 1 1 9
3410 4b 4b 4b 1 1 K
3411 47 47 47 1 1 G
3412 2f 2f 2f 1 1 /
3413 13 13 13 1 1 .
3414 0d 0d 0d 1 1 .
3415 01 01 01 1 1 .
3416 04 04 04 1 1 .
3417 0a 0a 0a 1 1 .
3418 0c 0c 0c 1 1 .
3419 1c 1c 1c 1 1 .
3420 20 20 20 1 1  
3421 3a 3a 3a 1 1 :
3422 2c 2c 2c 1 1 ,
3423 1a 1a 1a 1 1 .
3424 10 10 10 1 1 .
3425 15 15 15 1 1 .
3426 0b 0b 0b 1 1 .
3427 17 17 17 1 1 .
3428 19 19 19 1 1 .
3429 05 05 05 1 1 .
3430 08 08 08 1 1 .
3431 06 06 06 1 1 .
3432 06 06 06 1 1 .
3433 08 08 08 1 1 .
3434 05 05 05 1 1 .
3435 06 06 06 1 1 .
3436 07 07 07 1 1 .
3437 00 00 00 1 1 .
3438 00 00 00 1 1 .
3439 02 02 02 1 1 .
3440 02 02 02 1 1 .
3441 02 02 02 1 1 .
3442 05 05 05 1 1 .
3443 01 01 01 1 1 .
3444 01 01 01 1 1 .
3445 00 00 00 1 1 .
3446 02 02 02 1 1 .
3447 02 02 02 1 1 .
3448 0c 0c 0c 1 1 .
3449 03 03 03 1 1 .
3450 02 02 02 1 1 .
3451 05 05 05 1 1 .
3452 04 04 04 1 1 .
3453 07 07 07 1 1 .
3454 06 06 06 1 1 .
3455 05 05 05 1 1 .
3456 0a 0a 0a 1 1 .
3457 02 02 02 1 1 .
3458 05 05 05 1 1 .
3459 00 00 00 1 1 .
3460 04 04 04 1 1 .
3461 00 00 00 1 1 .
3462 01 01 01 1 1 .
3463 0c 0c 0c 1 1 .
3464 03 03 03 1 1 .
3465 02 02 02 1 1 .
3466 05 05 05 1 1 .
3467 01 01 01 1 1 .
3468 00 00 00 1 1 .
3469 06 06 06 1 1 .
3470 01 01 01 1 1 .
3471 04 04 04 1 1 .
3472 04 04 04 1 1 .
3473 08 08 08 1 1 .
3474 05 05 05 1 1 .
3475 05 05 05 1 1 .
3476 01 01 01 1 1 .
3477 00 00 00 1 1 .
3478 00 00 00 1 1 .
3479 0c 0c 0c 1 1 .
3480 07 07 07 1 1 .
3481 02 02 02 1 1 .
3482 02 02 02 1 1 .
3483 03 03 03 1 1 .
3484 02 02 02 1 1 .
3485 01 01 01 1 1 .
3486 01 01 01 1 1 .
3487 0c 0c 0c 1 1 .
3488 09 09 09 1 1 .
3489 01 01 01 1 1 .
3490 00 00 00 1 1 .
3491 0b 0b 0b 1 1 .
3492 00 00 00 1 1 .
3493 00 00 00 1 1 .
3494 04 04 04 1 1 .
3495 06 06 06 1 1 .
3496 03 03 03 1 1 .
3497 02 02 02 1 1 .
3498 07 07 07 1 1 .
3499 02 02 02 1 1 .
3500 07 07 07 1 1 .
3501 00 00 00 1 1 .
3502 01 01 01 1 1 .
3503 01 01 01 1 1 .
3504 06 06 06 1 1 .
3505 07 07 07 1 1 .
3506 01 01 01 1 1 .
3507 06 06 06 1 1 .
3508 07 07 07 1 1 .
3509 08 08 08 1 1 .
3510 00 00 00 1 1 .
3511 01 01 01 1 1 .
3512 08 08 08 1 1 .
3513 01 01 01 1 1 .
3514 07 07 07 1 1 .
3515 05 05 05 1 1 .
3516 04 04 04 1 1 .
3517 03 03 03 1 1 .
3518 04 04 04 1 1 .
3519 06 06 06 1 1 .
3520 02 02 02 1 1 .
3521 07 07 07 1 1 .
3522 04 04 04 1 1 .
3523 01 01 01 1 1 .
3524 03 03 03 1 1 .
3525 08 08 08 1 1 .
3526 03 03 03 1 1 .
3527 06 06 06 1 1 .
3528 01 01 01 1 1 .
3529 01 01 01 1 1 .
3530 04 04 04 1 1 .
3531 05 05 05 1 1 .
3532 02 02 02 1 1 .
3533 02 02 02 1 1 .
3534 00 00 00 1 1 .
3535 08 08 08 1 1 .
3536 00 00 00 1 1 .
3537 02 02 02 1 1 .
3538 07 07 07 1 1 .
3539 03 03 03 1 1 .
3540 06 06 06 1 1 .
3541 07 07 07 1 1 .
3542 10 10 10 1 1 .
3543 03 03 03 1 1 .
3544 12 12 12 1 1 .
3545 02 02 02 1 1 .
3546 09 09 09 1 1 .
3547 06 06 06 1 1 .
3548 09 09 09 1 1 .
3549 03 03 03 1 1 .
3550 00 00 00 1 1 .
3551 01 01 01 1 1 .
3552 06 06 06 1 1 .
3553 02 02 02 1 1 .
3554 00 00 00 1 1 .
3555 05 05 05 1 1 .
3556 00 00 00 1 1 .
3557 03 03 03 1 1 .
3558 07 07 07 1 1 .
3559 00 00 00 1 1 .
3560 03 03 03 1 1 .
3561 01 01 01 1 1 .
3562 05 05 05 1 1 .
3563 01 01 01 1 1 .
3564 03 03 03 1 1 .
3565 01 01 01 1 1 .
3566 06 06 06 1 1 .
3567 0a 0a 0a 1 1 .
3568 06 06 06 1 1 .
3569 06 06 06 1 1 .
3570 0a 0a 0a 1 1 .
3571 00 00 00 1 1 .
3572 0b 0b 0b 1 1 .
3573 03 03 03 1 1 .
3574 04 04 04 1 1 .
3575 03 03 03 1 1 .
3576 04 04 04 1 1 .
3577 02 02 02 1 1 .
3578 04 04 04 1 1 .
3579 01 01 01 1 1 .
3580 03 03 03 1 1 .
3581 02 02 02 1 1 .
3582 02 02 02 1 1 .
3583 02 02 02 1 1 .
3584 01 01 01 1 1 .
3585 00 00 00 1 1 .
3586 02 02 02 1 1 .
3587 03 03 03 1 1 .
3588 07 07 07 1 1 .
3589 01 01 01 1 1 .
3590 01 01 01 1 1 .
3591 01 01 01 1 1 .
3592 08 08 08 1 1 .
3593 12 12 12 1 1 .
3594 0c 0c 0c 1 1 .
3595 18 18 18 1 1 .
3596 12 12 12 1 1 .
3597 14 14 14 1 1 .
3598 12 12 12 1 1 .
3599 22 22 22 1 1 "
3600 0a 0a 0a 1 1 .
