# SECURE EVENT LOG SAMPLE
# Format: TIMESTAMP | DEVICE | ZONE | EVENT | USER | CARD | STATUS | REASON | RETRY | CRC
# Synthetic data for testing compression/encryption pipeline

2026-04-01 08:00:03 | CTRL-01 | LOBBY       | ACCESS_DENIED  | U1015  | CARD500015 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=347A
2026-04-01 08:18:20 | CTRL-01 | LOBBY       | ACCESS_GRANTED | U1000  | CARD500000 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=1464
2026-04-01 08:18:21 | DOOR-B1 | LAB_B       | ACCESS_REQUEST | U1040  | CARD500040 | OK      | PIN_OK           | RETRY=1 | CRC=CDF7
2026-04-01 08:18:22 | DOOR-A2 | WAREHOUSE   | ACCESS_REQUEST | U1009  | CARD500009 | OK      | PIN_OK           | RETRY=0 | CRC=9EAC
2026-04-01 08:18:23 | DOOR-A1 | SERVER_ROOM | ALARM_OFF      | SYSTEM | NA         | SUCCESS | NETWORK_LOST     | RETRY=0 | CRC=C80D
2026-04-01 08:18:25 | DOOR-A2 | PARKING     | ACCESS_DENIED  | U1043  | CARD500043 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=9ECE
2026-04-01 08:18:28 | GATE-02 | OFFICE_3F   | ALARM_OFF      | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=2C24
2026-04-01 08:18:30 | CTRL-01 | LAB_B       | ACCESS_GRANTED | U1003  | CARD500003 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=3D27
2026-04-01 08:18:31 | DOOR-A2 | SERVER_ROOM | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=84BC
2026-04-01 08:18:32 | GATE-01 | SERVER_ROOM | ACCESS_DENIED  | U1055  | CARD500055 | DENIED  | CARD_EXPIRED     | RETRY=0 | CRC=0F07
2026-04-01 08:18:33 | DOOR-B1 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=86A1
2026-04-01 08:18:36 | DOOR-A1 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E90F
2026-04-01 08:18:38 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1036  | CARD500036 | OK      | CARD_OK          | RETRY=0 | CRC=508A
2026-04-01 08:18:39 | DOOR-B1 | LOBBY       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=0150
2026-04-01 08:18:40 | DOOR-B1 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=178A
2026-04-01 08:18:42 | GATE-01 | LAB_B       | AUTH_SUCCESS   | U1059  | CARD500059 | OK      | MULTI_SWIPE      | RETRY=2 | CRC=D6B7
2026-04-01 08:18:43 | GATE-01 | SERVER_ROOM | ACCESS_REQUEST | U1046  | CARD500046 | OK      | PIN_OK           | RETRY=0 | CRC=27E0
2026-04-01 08:18:45 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1057  | CARD500057 | OK      | CARD_OK          | RETRY=0 | CRC=7245
2026-04-01 08:18:50 | DOOR-A1 | LOBBY       | ALARM_ON       | SYSTEM | NA         | ALERT   | NETWORK_LOST     | RETRY=0 | CRC=9F13
2026-04-01 08:18:51 | CTRL-01 | WAREHOUSE   | ACCESS_REQUEST | U1023  | CARD500023 | OK      | CARD_OK          | RETRY=0 | CRC=9B9A
2026-04-01 08:18:54 | DOOR-A1 | SERVER_ROOM | ACCESS_REQUEST | U1037  | CARD500037 | OK      | PIN_OK           | RETRY=0 | CRC=7D81
2026-04-01 08:18:55 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=B15E
2026-04-01 08:18:58 | DOOR-B1 | OFFICE_3F   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=C0A7
2026-04-01 08:19:03 | DOOR-A2 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=79F1
2026-04-01 08:19:05 | GATE-02 | LOBBY       | ALARM_OFF      | SYSTEM | NA         | SUCCESS | NETWORK_LOST     | RETRY=0 | CRC=2FA1
2026-04-01 08:19:06 | CTRL-02 | PARKING     | ACCESS_REQUEST | U1044  | CARD500044 | OK      | PIN_OK           | RETRY=1 | CRC=2B78
2026-04-01 08:19:08 | CTRL-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C9E8
2026-04-01 08:19:09 | DOOR-A1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=42EC
2026-04-01 08:19:10 | GATE-01 | LAB_A       | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A70A
2026-04-01 08:19:11 | GATE-02 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=45B0
2026-04-01 08:19:16 | DOOR-B1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=3618
2026-04-01 08:19:17 | GATE-02 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=B771
2026-04-01 08:19:22 | CTRL-02 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=3D65
2026-04-01 08:19:23 | CTRL-02 | PARKING     | ACCESS_GRANTED | U1052  | CARD500052 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=A7D4
2026-04-01 08:19:24 | CTRL-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=CAE0
2026-04-01 08:19:26 | CTRL-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=0FE9
2026-04-01 08:19:28 | DOOR-B1 | LAB_B       | ACCESS_REQUEST | U1035  | CARD500035 | OK      | CARD_OK          | RETRY=0 | CRC=EC90
2026-04-01 08:19:29 | DOOR-B1 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=061F
2026-04-01 08:19:30 | DOOR-B1 | PARKING     | ALARM_OFF      | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=BE96
2026-04-01 08:19:33 | DOOR-A2 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8484
2026-04-01 08:19:38 | CTRL-01 | LOBBY       | ALARM_OFF      | SYSTEM | NA         | SUCCESS | NETWORK_RESTORED | RETRY=0 | CRC=41F0
2026-04-01 08:19:39 | DOOR-B1 | PARKING     | ACCESS_DENIED  | U1007  | CARD500007 | DENIED  | USER_UNAUTHORIZED | RETRY=2 | CRC=19ED
2026-04-01 08:19:40 | DOOR-A1 | LAB_B       | ACCESS_DENIED  | U1025  | CARD500025 | DENIED  | CARD_EXPIRED     | RETRY=0 | CRC=C3F5
2026-04-01 08:19:43 | GATE-02 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8CCA
2026-04-01 08:19:44 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7DD7
2026-04-01 08:19:47 | GATE-01 | LAB_B       | ACCESS_REQUEST | U1035  | CARD500035 | OK      | PIN_OK           | RETRY=0 | CRC=2CE9
2026-04-01 08:19:48 | GATE-02 | SERVER_ROOM | ACCESS_REQUEST | U1041  | CARD500041 | OK      | CARD_OK          | RETRY=0 | CRC=C3D6
2026-04-01 08:19:53 | DOOR-A2 | LAB_A       | ACCESS_REQUEST | U1050  | CARD500050 | OK      | PIN_OK           | RETRY=0 | CRC=A4A9
2026-04-01 08:19:55 | GATE-01 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7023
2026-04-01 08:19:56 | DOOR-B1 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=B701
2026-04-01 08:20:01 | DOOR-A1 | SERVER_ROOM | ALARM_ON       | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=8876
2026-04-01 08:20:03 | DOOR-B1 | PARKING     | AUTH_SUCCESS   | U1048  | CARD500048 | GRANTED | MULTI_SWIPE      | RETRY=1 | CRC=B5A8
2026-04-01 08:20:08 | DOOR-B1 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A2D1
2026-04-01 08:20:13 | DOOR-A2 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=0E71
2026-04-01 08:20:16 | DOOR-A2 | LAB_A       | AUTH_SUCCESS   | U1036  | CARD500036 | GRANTED | PIN_INVALID      | RETRY=2 | CRC=9E3C
2026-04-01 08:20:17 | GATE-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=771A
2026-04-01 08:20:19 | CTRL-02 | LOBBY       | ACCESS_REQUEST | U1000  | CARD500000 | OK      | PIN_OK           | RETRY=0 | CRC=42CF
2026-04-01 08:20:20 | DOOR-A2 | SERVER_ROOM | AUTH_FAIL      | U1003  | CARD500003 | DENIED  | PIN_OK           | RETRY=2 | CRC=4886
2026-04-01 08:20:25 | CTRL-01 | PARKING     | ACCESS_REQUEST | U1023  | CARD500023 | OK      | CARD_OK          | RETRY=0 | CRC=CA8B
2026-04-01 08:20:27 | CTRL-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=50A4
2026-04-01 08:20:30 | GATE-02 | PARKING     | ACCESS_GRANTED | U1031  | CARD500031 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=B6B1
2026-04-01 08:20:31 | DOOR-A2 | WAREHOUSE   | ACCESS_DENIED  | U1024  | CARD500024 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=4133
2026-04-01 08:20:32 | DOOR-A2 | LOBBY       | AUTH_FAIL      | U1054  | CARD500054 | DENIED  | PIN_OK           | RETRY=2 | CRC=A2ED
2026-04-01 08:20:37 | DOOR-A1 | SERVER_ROOM | ACCESS_GRANTED | U1006  | CARD500006 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=A98E
2026-04-01 08:20:40 | CTRL-01 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=55F5
2026-04-01 08:20:43 | CTRL-01 | PARKING     | ACCESS_GRANTED | U1040  | CARD500040 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=05D5
2026-04-01 08:20:44 | CTRL-02 | SERVER_ROOM | ACCESS_GRANTED | U1022  | CARD500022 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=00A7
2026-04-01 08:20:45 | GATE-02 | LAB_B       | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=C1E6
2026-04-01 08:20:46 | DOOR-A1 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F57F
2026-04-01 08:20:51 | DOOR-B1 | WAREHOUSE   | ACCESS_GRANTED | U1043  | CARD500043 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=E70F
2026-04-01 08:20:52 | DOOR-B1 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=0A47
2026-04-01 08:20:53 | GATE-01 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=5718
2026-04-01 08:20:55 | CTRL-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2FAB
2026-04-01 08:20:56 | DOOR-A1 | WAREHOUSE   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=547A
2026-04-01 08:20:58 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A985
2026-04-01 08:20:59 | CTRL-02 | LAB_B       | ACCESS_GRANTED | U1046  | CARD500046 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=9844
2026-04-01 08:21:00 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1035  | CARD500035 | OK      | PIN_OK           | RETRY=0 | CRC=1BE8
2026-04-01 08:21:01 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F5ED
2026-04-01 08:21:02 | CTRL-01 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=9568
2026-04-01 08:21:03 | GATE-02 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CB80
2026-04-01 08:21:05 | GATE-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=C669
2026-04-01 08:21:06 | GATE-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=16D8
2026-04-01 08:21:07 | GATE-02 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=1F8F
2026-04-01 08:21:08 | DOOR-B1 | OFFICE_3F   | ACCESS_GRANTED | U1005  | CARD500005 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=747C
2026-04-01 08:21:10 | CTRL-01 | PARKING     | ACCESS_REQUEST | U1033  | CARD500033 | OK      | PIN_OK           | RETRY=1 | CRC=78A6
2026-04-01 08:21:12 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1054  | CARD500054 | OK      | CARD_OK          | RETRY=0 | CRC=3D95
2026-04-01 08:21:17 | GATE-02 | SERVER_ROOM | AUTH_SUCCESS   | U1013  | CARD500013 | GRANTED | PIN_OK           | RETRY=0 | CRC=D8C4
2026-04-01 08:21:18 | DOOR-A2 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=4BB6
2026-04-01 08:21:23 | DOOR-A1 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=224F
2026-04-01 08:21:24 | GATE-02 | WAREHOUSE   | ACCESS_REQUEST | U1020  | CARD500020 | OK      | PIN_OK           | RETRY=1 | CRC=0654
2026-04-01 08:21:29 | DOOR-A2 | WAREHOUSE   | ACCESS_GRANTED | U1050  | CARD500050 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=D431
2026-04-01 08:21:30 | CTRL-02 | WAREHOUSE   | ACCESS_GRANTED | U1048  | CARD500048 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=33B5
2026-04-01 08:21:35 | GATE-01 | PARKING     | ACCESS_REQUEST | U1022  | CARD500022 | OK      | PIN_OK           | RETRY=0 | CRC=C41E
2026-04-01 08:21:38 | GATE-02 | WAREHOUSE   | ACCESS_GRANTED | U1002  | CARD500002 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=CE52
2026-04-01 08:21:39 | DOOR-A1 | WAREHOUSE   | ACCESS_GRANTED | U1025  | CARD500025 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=A9B9
2026-04-01 08:21:42 | CTRL-02 | LOBBY       | ACCESS_DENIED  | U1058  | CARD500058 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=0A5B
2026-04-01 08:21:43 | DOOR-B1 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=FBB5
2026-04-01 08:21:48 | DOOR-A2 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=74B6
2026-04-01 08:21:49 | GATE-01 | OFFICE_3F   | ACCESS_REQUEST | U1052  | CARD500052 | OK      | PIN_OK           | RETRY=0 | CRC=D563
2026-04-01 08:21:51 | DOOR-A2 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6C3B
2026-04-01 08:21:56 | GATE-02 | OFFICE_3F   | ACCESS_REQUEST | U1033  | CARD500033 | OK      | PIN_OK           | RETRY=0 | CRC=5164
2026-04-01 08:21:57 | GATE-01 | OFFICE_3F   | ACCESS_REQUEST | U1008  | CARD500008 | OK      | CARD_OK          | RETRY=0 | CRC=62B1
2026-04-01 08:22:02 | CTRL-02 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=10EE
2026-04-01 08:22:04 | CTRL-01 | LAB_A       | ACCESS_GRANTED | U1017  | CARD500017 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=CB3C
2026-04-01 08:22:07 | CTRL-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=BEB3
2026-04-01 08:22:09 | DOOR-A1 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F2FC
2026-04-01 08:22:11 | DOOR-A1 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=2E47
2026-04-01 08:22:12 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6DBB
2026-04-01 08:22:17 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=89C5
2026-04-01 08:22:20 | GATE-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=048E
2026-04-01 08:22:22 | CTRL-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=0455
2026-04-01 08:22:23 | GATE-01 | WAREHOUSE   | ACCESS_DENIED  | U1019  | CARD500019 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=D8FD
2026-04-01 08:22:25 | DOOR-B1 | LAB_A       | ACCESS_REQUEST | U1013  | CARD500013 | OK      | PIN_OK           | RETRY=0 | CRC=CB57
2026-04-01 08:22:27 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1042  | CARD500042 | OK      | PIN_OK           | RETRY=0 | CRC=98D1
2026-04-01 08:22:30 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8D8F
2026-04-01 08:22:33 | GATE-01 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=98FB
2026-04-01 08:22:34 | CTRL-02 | WAREHOUSE   | ACCESS_DENIED  | U1057  | CARD500057 | DENIED  | USER_UNAUTHORIZED | RETRY=2 | CRC=A3A0
2026-04-01 08:22:37 | CTRL-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=FEA7
2026-04-01 08:22:38 | GATE-01 | LAB_B       | ACCESS_REQUEST | U1047  | CARD500047 | OK      | CARD_OK          | RETRY=0 | CRC=AFB3
2026-04-01 08:22:41 | DOOR-A2 | SERVER_ROOM | ACCESS_GRANTED | U1040  | CARD500040 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=99B3
2026-04-01 08:22:46 | CTRL-02 | PARKING     | ACCESS_GRANTED | U1035  | CARD500035 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=31F9
2026-04-01 08:22:48 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=5DBB
2026-04-01 08:22:51 | GATE-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=B5E7
2026-04-01 08:22:52 | DOOR-A2 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=BE4D
2026-04-01 08:22:53 | DOOR-A1 | LAB_A       | ACCESS_REQUEST | U1007  | CARD500007 | OK      | PIN_OK           | RETRY=0 | CRC=2476
2026-04-01 08:22:55 | CTRL-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C36A
2026-04-01 08:22:57 | GATE-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=4D32
2026-04-01 08:22:58 | CTRL-02 | LAB_A       | ACCESS_REQUEST | U1036  | CARD500036 | OK      | PIN_OK           | RETRY=0 | CRC=A1FD
2026-04-01 08:23:03 | DOOR-A2 | SERVER_ROOM | ACCESS_DENIED  | U1031  | CARD500031 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=A077
2026-04-01 08:23:06 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1013  | CARD500013 | OK      | CARD_OK          | RETRY=0 | CRC=FAA9
2026-04-01 08:23:11 | DOOR-B1 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=DE0F
2026-04-01 08:23:14 | GATE-02 | LAB_B       | ACCESS_REQUEST | U1030  | CARD500030 | OK      | PIN_OK           | RETRY=0 | CRC=1350
2026-04-01 08:23:16 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A4F9
2026-04-01 08:23:21 | DOOR-B1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=021C
2026-04-01 08:23:24 | DOOR-A2 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=9FCA
2026-04-01 08:23:25 | CTRL-01 | LAB_B       | ACCESS_REQUEST | U1019  | CARD500019 | OK      | CARD_OK          | RETRY=0 | CRC=1768
2026-04-01 08:23:26 | GATE-01 | LAB_B       | ACCESS_GRANTED | U1038  | CARD500038 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=4480
2026-04-01 08:23:27 | GATE-02 | LAB_A       | ACCESS_DENIED  | U1010  | CARD500010 | DENIED  | CARD_EXPIRED     | RETRY=0 | CRC=74F3
2026-04-01 08:23:28 | DOOR-A2 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=5685
2026-04-01 08:23:29 | GATE-01 | OFFICE_3F   | ACCESS_GRANTED | U1002  | CARD500002 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=18E0
2026-04-01 08:23:31 | CTRL-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=0A1B
2026-04-01 08:23:32 | DOOR-A2 | LOBBY       | ACCESS_REQUEST | U1024  | CARD500024 | OK      | CARD_OK          | RETRY=0 | CRC=F2E4
2026-04-01 08:23:35 | CTRL-02 | SERVER_ROOM | ACCESS_GRANTED | U1040  | CARD500040 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=D77C
2026-04-01 08:23:38 | CTRL-01 | OFFICE_3F   | ACCESS_REQUEST | U1039  | CARD500039 | OK      | CARD_OK          | RETRY=1 | CRC=35B7
2026-04-01 08:23:40 | DOOR-A2 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=3A5F
2026-04-01 08:23:45 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6645
2026-04-01 08:23:50 | GATE-01 | PARKING     | ACCESS_REQUEST | U1012  | CARD500012 | OK      | PIN_OK           | RETRY=1 | CRC=9738
2026-04-01 08:23:51 | CTRL-01 | WAREHOUSE   | ACCESS_REQUEST | U1013  | CARD500013 | OK      | PIN_OK           | RETRY=0 | CRC=7811
2026-04-01 08:23:52 | CTRL-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=388A
2026-04-01 08:23:57 | DOOR-A1 | OFFICE_3F   | ACCESS_REQUEST | U1005  | CARD500005 | OK      | CARD_OK          | RETRY=0 | CRC=8304
2026-04-01 08:24:00 | CTRL-02 | LAB_B       | TAMPER_ALERT   | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=19A4
2026-04-01 08:24:01 | DOOR-B1 | SERVER_ROOM | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=A01B
2026-04-01 08:24:03 | DOOR-A2 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=177E
2026-04-01 08:24:04 | DOOR-B1 | SERVER_ROOM | ACCESS_GRANTED | U1010  | CARD500010 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=E01C
2026-04-01 08:24:06 | GATE-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=AF79
2026-04-01 08:24:07 | CTRL-01 | LAB_B       | ACCESS_REQUEST | U1029  | CARD500029 | OK      | PIN_OK           | RETRY=1 | CRC=F4DC
2026-04-01 08:24:12 | GATE-02 | OFFICE_3F   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=43D8
2026-04-01 08:24:15 | DOOR-A2 | LOBBY       | ALARM_OFF      | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=F721
2026-04-01 08:24:20 | DOOR-A1 | OFFICE_3F   | ACCESS_REQUEST | U1039  | CARD500039 | OK      | PIN_OK           | RETRY=0 | CRC=0EC1
2026-04-01 08:24:25 | DOOR-A2 | PARKING     | ACCESS_GRANTED | U1057  | CARD500057 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=F9EB
2026-04-01 08:24:26 | GATE-02 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=85F2
2026-04-01 08:24:29 | GATE-01 | LOBBY       | ACCESS_GRANTED | U1043  | CARD500043 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=30C3
2026-04-01 08:24:31 | DOOR-A2 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=C50E
